BIRIM;TARIH;SAAT;CIRO;  altin ;euro;dolar;temperature;special days
B;5.19.2012;16;6215.15;90973,54;23270;18324;17;5
B;5.19.2012;17;5086.23;90973,54;23270;18324;17;5
B;5.19.2012;18;3556.69;90973,54;23270;18324;17;5
B;5.19.2012;19;2658.59;90973,54;23270;18324;17;5
B;5.19.2012;20;3232.83;90973,54;23270;18324;17;5
B;5.19.2012;21;1668.85;90973,54;23270;18324;17;5
B;5.20.2012;10;239.69;90973,54;23270;18324;16;0
B;5.20.2012;11;925.75;90973,54;23270;18324;16;0
B;5.20.2012;12;3449.99;90973,54;23270;18324;16;0
B;5.20.2012;13;1553.89;90973,54;23270;18324;16;0
B;5.20.2012;14;2838.12;90973,54;23270;18324;16;0
B;5.20.2012;15;5119.46;90973,54;23270;18324;16;0
B;5.20.2012;16;4422.46;90973,54;23270;18324;16;0
B;5.20.2012;17;2537.39;90973,54;23270;18324;16;0
B;5.20.2012;18;3327.36;90973,54;23270;18324;16;0
B;5.20.2012;19;3535.78;90973,54;23270;18324;16;0
B;5.20.2012;20;3600.2;90973,54;23270;18324;16;0
B;5.20.2012;21;2453.68;90973,54;23270;18324;16;0
B;5.21.2012;10;95.79;92849,08;23361;18295;18;0
B;5.21.2012;11;695.01;92849,08;23361;18295;18;0
B;5.21.2012;12;1205.65;92849,08;23361;18295;18;0
B;5.21.2012;13;475.15;92849,08;23361;18295;18;0
B;5.21.2012;14;2482.4;92849,08;23361;18295;18;0
B;5.21.2012;15;1503.76;92849,08;23361;18295;18;0
B;5.21.2012;16;1086.5;92849,08;23361;18295;18;0
B;5.21.2012;17;2040.41;92849,08;23361;18295;18;0
B;5.21.2012;18;1478.75;92849,08;23361;18295;18;0
B;5.21.2012;19;1166.23;92849,08;23361;18295;18;0
B;5.21.2012;20;1681.46;92849,08;23361;18295;18;0
B;5.21.2012;21;1919.46;92849,08;23361;18295;18;0
B;5.22.2012;10;181.66;93732,83;23317;18258;21;0
B;5.22.2012;11;193.7;93732,83;23317;18258;21;0
B;5.22.2012;12;1752.02;93732,83;23317;18258;21;0
B;5.22.2012;13;1079.79;93732,83;23317;18258;21;0
B;5.22.2012;14;1144.33;93732,83;23317;18258;21;0
B;5.22.2012;15;2309.46;93732,83;23317;18258;21;0
B;5.22.2012;16;1203.54;93732,83;23317;18258;21;0
B;5.22.2012;17;1623.7;93732,83;23317;18258;21;0
B;5.22.2012;18;1301.35;93732,83;23317;18258;21;0
B;5.22.2012;19;1077.74;93732,83;23317;18258;21;0
B;5.22.2012;20;1798.38;93732,83;23317;18258;21;0
B;5.22.2012;21;1440.71;93732,83;23317;18258;21;0
B;5.23.2012;10;549.78;92942,3;23376;18476;19;0
B;5.23.2012;11;411.46;92942,3;23376;18476;19;0
B;5.23.2012;12;462.09;92942,3;23376;18476;19;0
B;5.23.2012;13;879.23;92942,3;23376;18476;19;0
B;5.23.2012;14;2109.99;92942,3;23376;18476;19;0
B;5.23.2012;15;1081.05;92942,3;23376;18476;19;0
B;5.23.2012;16;1224.91;92942,3;23376;18476;19;0
B;5.23.2012;17;1531.82;92942,3;23376;18476;19;0
B;5.23.2012;18;1058.66;92942,3;23376;18476;19;0
B;5.23.2012;19;1767.08;92942,3;23376;18476;19;0
B;5.23.2012;20;1788.46;92942,3;23376;18476;19;0
B;5.23.2012;21;1472.87;92942,3;23376;18476;19;0
B;5.24.2012;10;195.79;92651,8;23223;18479;19;0
B;5.24.2012;11;445.7;92651,8;23223;18479;19;0
B;5.24.2012;12;1043.76;92651,8;23223;18479;19;0
B;5.24.2012;13;1097.6;92651,8;23223;18479;19;0
B;5.24.2012;14;1860.91;92651,8;23223;18479;19;0
B;5.24.2012;15;1800.41;92651,8;23223;18479;19;0
B;5.24.2012;16;1359.11;92651,8;23223;18479;19;0
B;5.24.2012;17;1288.12;92651,8;23223;18479;19;0
B;5.24.2012;18;1800.86;92651,8;23223;18479;19;0
B;5.24.2012;19;1302.9;92651,8;23223;18479;19;0
B;5.24.2012;20;2045.5;92651,8;23223;18479;19;0
B;5.24.2012;21;1872.53;92651,8;23223;18479;19;0
B;5.25.2012;10;543.56;92744,66;23139;18407;18;0
B;5.25.2012;11;1090.51;92744,66;23139;18407;18;0
B;5.25.2012;12;474.19;92744,66;23139;18407;18;0
B;5.25.2012;13;731.5;92744,66;23139;18407;18;0
B;5.25.2012;14;839.43;92744,66;23139;18407;18;0
B;5.25.2012;15;1708.13;92744,66;23139;18407;18;0
B;5.25.2012;16;690.08;92744,66;23139;18407;18;0
B;5.25.2012;17;750.71;92744,66;23139;18407;18;0
B;5.25.2012;18;2522.92;92744,66;23139;18407;18;0
B;5.25.2012;19;3511.24;92744,66;23139;18407;18;0
B;5.25.2012;20;1536.84;92744,66;23139;18407;18;0
B;5.25.2012;21;1394.96;92744,66;23139;18407;18;0
B;5.26.2012;10;403.99;92744,66;23139;18407;17;0
B;5.26.2012;11;477.06;92744,66;23139;18407;17;0
B;5.26.2012;12;1626.36;92744,66;23139;18407;17;0
B;5.26.2012;13;1762.63;92744,66;23139;18407;17;0
B;5.26.2012;14;2311.67;92744,66;23139;18407;17;0
B;5.26.2012;15;4054.03;92744,66;23139;18407;17;0
B;5.26.2012;16;3108.83;92744,66;23139;18407;17;0
B;5.26.2012;17;2205.45;92744,66;23139;18407;17;0
B;5.26.2012;18;1429.41;92744,66;23139;18407;17;0
B;5.26.2012;19;1856.85;92744,66;23139;18407;17;0
B;5.26.2012;20;2647.66;92744,66;23139;18407;17;0
B;5.26.2012;21;2244.74;92744,66;23139;18407;17;0
B;5.27.2012;10;566.13;92744,66;23139;18407;19;0
B;5.27.2012;11;728.22;92744,66;23139;18407;19;0
B;5.27.2012;12;1522.68;92744,66;23139;18407;19;0
B;5.27.2012;13;1616.43;92744,66;23139;18407;19;0
B;5.27.2012;14;2341.57;92744,66;23139;18407;19;0
B;5.27.2012;15;3536.12;92744,66;23139;18407;19;0
B;5.27.2012;16;3385.44;92744,66;23139;18407;19;0
B;5.27.2012;17;3615.38;92744,66;23139;18407;19;0
B;5.27.2012;18;2836.86;92744,66;23139;18407;19;0
B;5.27.2012;19;2288.03;92744,66;23139;18407;19;0
B;5.27.2012;20;1996.75;92744,66;23139;18407;19;0
B;5.27.2012;21;3192.63;92744,66;23139;18407;19;0
B;5.28.2012;10;320.63;92581,06;23073;18344;18;0
B;5.28.2012;11;430.72;92581,06;23073;18344;18;0
B;5.28.2012;12;526.81;92581,06;23073;18344;18;0
B;5.28.2012;13;517.37;92581,06;23073;18344;18;0
B;5.28.2012;14;1995.33;92581,06;23073;18344;18;0
B;5.28.2012;15;1004.61;92581,06;23073;18344;18;0
B;5.28.2012;16;1617.27;92581,06;23073;18344;18;0
B;5.28.2012;17;915.53;92581,06;23073;18344;18;0
B;5.28.2012;18;1771.44;92581,06;23073;18344;18;0
B;5.28.2012;19;1979.97;92581,06;23073;18344;18;0
B;5.28.2012;20;664.06;92581,06;23073;18344;18;0
B;5.28.2012;21;1696;92581,06;23073;18344;18;0
B;5.29.2012;10;309.86;93176,15;23029;18357;18;0
B;5.29.2012;11;854.27;93176,15;23029;18357;18;0
B;5.29.2012;12;789.75;93176,15;23029;18357;18;0
B;5.29.2012;13;1070.59;93176,15;23029;18357;18;0
B;5.29.2012;14;1306.61;93176,15;23029;18357;18;0
B;5.29.2012;15;972.12;93176,15;23029;18357;18;0
B;5.29.2012;16;1532.12;93176,15;23029;18357;18;0
B;5.29.2012;17;1890.34;93176,15;23029;18357;18;0
B;5.29.2012;18;2097.21;93176,15;23029;18357;18;0
B;5.29.2012;19;1283.74;93176,15;23029;18357;18;0
B;5.29.2012;20;743.66;93176,15;23029;18357;18;0
B;5.29.2012;21;665.58;93176,15;23029;18357;18;0
B;5.30.2012;10;35.93;93090,34;22904;18395;19;0
B;5.30.2012;11;67.92;93090,34;22904;18395;19;0
B;5.30.2012;12;1176.53;93090,34;22904;18395;19;0
B;5.30.2012;13;1125;93090,34;22904;18395;19;0
B;5.30.2012;14;1465.53;93090,34;22904;18395;19;0
B;5.30.2012;15;876.53;93090,34;22904;18395;19;0
B;5.30.2012;16;2018.67;93090,34;22904;18395;19;0
B;5.30.2012;17;1586.26;93090,34;22904;18395;19;0
B;5.30.2012;18;1084.54;93090,34;22904;18395;19;0
B;5.30.2012;19;1264.68;93090,34;22904;18395;19;0
B;5.30.2012;20;2114.76;93090,34;22904;18395;19;0
B;5.30.2012;21;1914.22;93090,34;22904;18395;19;0
B;5.31.2012;10;151.09;91696,77;22950;18493;19;0
B;5.31.2012;11;1627.08;91696,77;22950;18493;19;0
B;5.31.2012;12;1455.16;91696,77;22950;18493;19;0
B;5.31.2012;13;1929.69;91696,77;22950;18493;19;0
B;5.31.2012;14;3011.13;91696,77;22950;18493;19;0
B;5.31.2012;15;2025.39;91696,77;22950;18493;19;0
B;5.31.2012;16;2500.3;91696,77;22950;18493;19;0
B;5.31.2012;17;1463.8;91696,77;22950;18493;19;0
B;5.31.2012;18;3515.74;91696,77;22950;18493;19;0
B;5.31.2012;19;3001.68;91696,77;22950;18493;19;0
B;5.31.2012;20;3452.45;91696,77;22950;18493;19;0
B;5.31.2012;21;2697.32;91696,77;22950;18493;19;0
B;1.6.2012;10;258.43;93161,11;23037;18679;19;0
B;1.6.2012;11;208.47;93161,11;23037;18679;19;0
B;1.6.2012;12;1576.28;93161,11;23037;18679;19;0
B;1.6.2012;13;1473.78;93161,11;23037;18679;19;0
B;1.6.2012;14;740.87;93161,11;23037;18679;19;0
B;1.6.2012;15;1366.65;93161,11;23037;18679;19;0
B;1.6.2012;16;741.84;93161,11;23037;18679;19;0
B;1.6.2012;17;1606.97;93161,11;23037;18679;19;0
B;1.6.2012;18;1082.95;93161,11;23037;18679;19;0
B;1.6.2012;19;1905.09;93161,11;23037;18679;19;0
B;1.6.2012;20;1717.01;93161,11;23037;18679;19;0
B;1.6.2012;21;2761.49;93161,11;23037;18679;19;0
B;2.6.2012;10;634.75;93161,11;23037;18679;22;0
B;2.6.2012;11;725.44;93161,11;23037;18679;22;0
B;2.6.2012;12;2487.92;93161,11;23037;18679;22;0
B;2.6.2012;13;1865.41;93161,11;23037;18679;22;0
B;2.6.2012;14;2145.5;93161,11;23037;18679;22;0
B;2.6.2012;15;4021.19;93161,11;23037;18679;22;0
B;2.6.2012;16;3374.34;93161,11;23037;18679;22;0
B;2.6.2012;17;3379.08;93161,11;23037;18679;22;0
B;2.6.2012;18;1903.78;93161,11;23037;18679;22;0
B;2.6.2012;19;1716.52;93161,11;23037;18679;22;0
B;2.6.2012;20;2396.07;93161,11;23037;18679;22;0
B;2.6.2012;21;1511.31;93161,11;23037;18679;22;0
B;3.6.2012;10;978.39;93161,11;23037;18679;24;0
B;3.6.2012;11;988.2;93161,11;23037;18679;24;0
B;3.6.2012;12;1294.18;93161,11;23037;18679;24;0
B;3.6.2012;13;2565.17;93161,11;23037;18679;24;0
B;3.6.2012;14;2449.9;93161,11;23037;18679;24;0
B;3.6.2012;15;3176.46;93161,11;23037;18679;24;0
B;3.6.2012;16;4460.93;93161,11;23037;18679;24;0
B;3.6.2012;17;3332.66;93161,11;23037;18679;24;0
B;3.6.2012;18;2898.71;93161,11;23037;18679;24;0
B;3.6.2012;19;2510.55;93161,11;23037;18679;24;0
B;3.6.2012;20;1423.9;93161,11;23037;18679;24;0
B;3.6.2012;21;1434.3;93161,11;23037;18679;24;0
B;4.6.2012;10;555.39;93463;23014;18519;23;0
B;4.6.2012;11;272.51;93463;23014;18519;23;0
B;4.6.2012;12;282.87;93463;23014;18519;23;0
B;4.6.2012;13;523.96;93463;23014;18519;23;0
B;4.6.2012;14;1391.09;93463;23014;18519;23;0
B;4.6.2012;15;813.17;93463;23014;18519;23;0
B;4.6.2012;16;1937.58;93463;23014;18519;23;0
B;4.6.2012;17;2465.8;93463;23014;18519;23;0
B;4.6.2012;18;913.59;93463;23014;18519;23;0
B;4.6.2012;19;2257.23;93463;23014;18519;23;0
B;4.6.2012;20;2833.59;93463;23014;18519;23;0
B;4.6.2012;21;2259.39;93463;23014;18519;23;0
B;5.6.2012;10;441.06;96441,18;23007;18508;24;0
B;5.6.2012;11;174.92;96441,18;23007;18508;24;0
B;5.6.2012;12;1194.1;96441,18;23007;18508;24;0
B;5.6.2012;13;681.31;96441,18;23007;18508;24;0
B;5.6.2012;14;923.58;96441,18;23007;18508;24;0
B;5.6.2012;15;2020.3;96441,18;23007;18508;24;0
B;5.6.2012;16;2505.88;96441,18;23007;18508;24;0
B;5.6.2012;17;1410.79;96441,18;23007;18508;24;0
B;5.6.2012;18;1643.15;96441,18;23007;18508;24;0
B;5.6.2012;19;2611.48;96441,18;23007;18508;24;0
B;5.6.2012;20;2056.15;96441,18;23007;18508;24;0
B;5.6.2012;21;1308.05;96441,18;23007;18508;24;0
B;6.6.2012;10;455.55;96094,9;23004;18399;22;0
B;6.6.2012;11;851.94;96094,9;23004;18399;22;0
B;6.6.2012;12;715.45;96094,9;23004;18399;22;0
B;6.6.2012;13;940.82;96094,9;23004;18399;22;0
B;6.6.2012;14;979.54;96094,9;23004;18399;22;0
B;6.6.2012;15;2761.95;96094,9;23004;18399;22;0
B;6.6.2012;16;1859.73;96094,9;23004;18399;22;0
B;6.6.2012;17;1601.65;96094,9;23004;18399;22;0
B;6.6.2012;18;1596.71;96094,9;23004;18399;22;0
B;6.6.2012;19;2854.36;96094,9;23004;18399;22;0
B;6.6.2012;20;1623.68;96094,9;23004;18399;22;0
B;6.6.2012;21;1398.31;96094,9;23004;18399;22;0
B;7.6.2012;10;138.78;96659,32;22990;18281;20;0
B;7.6.2012;11;1135.49;96659,32;22990;18281;20;0
B;7.6.2012;12;2055.77;96659,32;22990;18281;20;0
B;7.6.2012;13;1969.49;96659,32;22990;18281;20;0
B;7.6.2012;14;1934.47;96659,32;22990;18281;20;0
B;7.6.2012;15;3110.52;96659,32;22990;18281;20;0
B;7.6.2012;16;1510.35;96659,32;22990;18281;20;0
B;7.6.2012;17;2367.1;96659,32;22990;18281;20;0
B;7.6.2012;18;2497.73;96659,32;22990;18281;20;0
B;7.6.2012;19;2301.98;96659,32;22990;18281;20;0
B;7.6.2012;20;3587.86;96659,32;22990;18281;20;0
B;7.6.2012;21;2557.81;96659,32;22990;18281;20;0
B;8.6.2012;10;427.58;95286,6;22884;18357;21;0
B;8.6.2012;11;818.75;95286,6;22884;18357;21;0
B;8.6.2012;12;600.35;95286,6;22884;18357;21;0
B;8.6.2012;13;2512.91;95286,6;22884;18357;21;0
B;8.6.2012;14;1009.26;95286,6;22884;18357;21;0
B;8.6.2012;15;3131.2;95286,6;22884;18357;21;0
B;8.6.2012;16;2899.91;95286,6;22884;18357;21;0
B;8.6.2012;17;3035.47;95286,6;22884;18357;21;0
B;8.6.2012;18;1356.97;95286,6;22884;18357;21;0
B;8.6.2012;19;2095.63;95286,6;22884;18357;21;0
B;8.6.2012;20;2307.23;95286,6;22884;18357;21;0
B;8.6.2012;21;1599.38;95286,6;22884;18357;21;0
B;9.6.2012;10;679.27;95286,6;22884;18357;23;0
B;9.6.2012;11;776.03;95286,6;22884;18357;23;0
B;9.6.2012;12;2416.59;95286,6;22884;18357;23;0
B;9.6.2012;13;4107.26;95286,6;22884;18357;23;0
B;9.6.2012;14;2917.12;95286,6;22884;18357;23;0
B;9.6.2012;15;4791.04;95286,6;22884;18357;23;0
B;9.6.2012;16;3971.5;95286,6;22884;18357;23;0
B;9.6.2012;17;3347.52;95286,6;22884;18357;23;0
B;9.6.2012;18;3953.96;95286,6;22884;18357;23;0
B;9.6.2012;19;2661.61;95286,6;22884;18357;23;0
B;9.6.2012;20;3142.89;95286,6;22884;18357;23;0
B;9.6.2012;21;2342.08;95286,6;22884;18357;23;0
B;10.6.2012;10;1552.56;95286,6;22884;18357;23;0
B;10.6.2012;11;720.75;95286,6;22884;18357;23;0
B;10.6.2012;12;1859.82;95286,6;22884;18357;23;0
B;10.6.2012;13;2789.71;95286,6;22884;18357;23;0
B;10.6.2012;14;6368.37;95286,6;22884;18357;23;0
B;10.6.2012;15;3242.88;95286,6;22884;18357;23;0
B;10.6.2012;16;3522.5;95286,6;22884;18357;23;0
B;10.6.2012;17;5762.34;95286,6;22884;18357;23;0
B;10.6.2012;18;3640.22;95286,6;22884;18357;23;0
B;10.6.2012;19;2095.7;95286,6;22884;18357;23;0
B;10.6.2012;20;2736.95;95286,6;22884;18357;23;0
B;10.6.2012;21;2859.45;95286,6;22884;18357;23;0
B;11.6.2012;10;597.24;92960,35;22856;18170;22;0
B;11.6.2012;11;1411.38;92960,35;22856;18170;22;0
B;11.6.2012;12;850.28;92960,35;22856;18170;22;0
B;11.6.2012;13;1884.9;92960,35;22856;18170;22;0
B;11.6.2012;14;1426.11;92960,35;22856;18170;22;0
B;11.6.2012;15;903.26;92960,35;22856;18170;22;0
B;11.6.2012;16;3512.22;92960,35;22856;18170;22;0
B;11.6.2012;17;1728.72;92960,35;22856;18170;22;0
B;11.6.2012;18;1822.1;92960,35;22856;18170;22;0
B;11.6.2012;19;1703.74;92960,35;22856;18170;22;0
B;11.6.2012;20;2468.96;92960,35;22856;18170;22;0
B;11.6.2012;21;3361.46;92960,35;22856;18170;22;0
B;12.6.2012;10;252.49;93111,24;22863;18286;26;0
B;12.6.2012;11;516.16;93111,24;22863;18286;26;0
B;12.6.2012;12;2171.07;93111,24;22863;18286;26;0
B;12.6.2012;13;2897.39;93111,24;22863;18286;26;0
B;12.6.2012;14;2147.01;93111,24;22863;18286;26;0
B;12.6.2012;15;2575.18;93111,24;22863;18286;26;0
B;12.6.2012;16;1989.67;93111,24;22863;18286;26;0
B;12.6.2012;17;3061.18;93111,24;22863;18286;26;0
B;12.6.2012;18;2223.04;93111,24;22863;18286;26;0
B;12.6.2012;19;1405.73;93111,24;22863;18286;26;0
B;12.6.2012;20;2731.92;93111,24;22863;18286;26;0
B;12.6.2012;21;2812.3;93111,24;22863;18286;26;0
B;6.13.2012;10;70.41;93502,61;22877;18252;26;0
B;6.13.2012;11;547.37;93502,61;22877;18252;26;0
B;6.13.2012;12;1413.95;93502,61;22877;18252;26;0
B;6.13.2012;13;2738.46;93502,61;22877;18252;26;0
B;6.13.2012;14;1591.13;93502,61;22877;18252;26;0
B;6.13.2012;15;1640.84;93502,61;22877;18252;26;0
B;6.13.2012;16;2341.03;93502,61;22877;18252;26;0
B;6.13.2012;17;3207.96;93502,61;22877;18252;26;0
B;6.13.2012;18;2595.49;93502,61;22877;18252;26;0
B;6.13.2012;19;2356.63;93502,61;22877;18252;26;0
B;6.13.2012;20;2663.76;93502,61;22877;18252;26;0
B;6.13.2012;21;1474.75;93502,61;22877;18252;26;0
B;6.14.2012;10;89.44;94607,72;22914;18228;27;6
B;6.14.2012;11;340.51;94607,72;22914;18228;27;6
B;6.14.2012;12;688.08;94607,72;22914;18228;27;6
B;6.14.2012;13;1425.09;94607,72;22914;18228;27;6
B;6.14.2012;14;2364.92;94607,72;22914;18228;27;6
B;6.14.2012;15;1308.53;94607,72;22914;18228;27;6
B;6.14.2012;16;5111;94607,72;22914;18228;27;6
B;6.14.2012;17;3974.82;94607,72;22914;18228;27;6
B;6.14.2012;18;3236.53;94607,72;22914;18228;27;6
B;6.14.2012;19;2920.98;94607,72;22914;18228;27;6
B;6.14.2012;20;2230.46;94607,72;22914;18228;27;6
B;6.14.2012;21;1673.85;94607,72;22914;18228;27;6
B;6.15.2012;10;767.36;95011,57;22915;18153;26;6
B;6.15.2012;11;1170.7;95011,57;22915;18153;26;6
B;6.15.2012;12;1808.28;95011,57;22915;18153;26;6
B;6.15.2012;13;3010.46;95011,57;22915;18153;26;6
B;6.15.2012;14;4198.5;95011,57;22915;18153;26;6
B;6.15.2012;15;2788.96;95011,57;22915;18153;26;6
B;6.15.2012;16;3705.78;95011,57;22915;18153;26;6
B;6.15.2012;17;3911.59;95011,57;22915;18153;26;6
B;6.15.2012;18;3564.39;95011,57;22915;18153;26;6
B;6.15.2012;19;2387.43;95011,57;22915;18153;26;6
B;6.15.2012;20;3968.02;95011,57;22915;18153;26;6
B;6.15.2012;21;5522.03;95011,57;22915;18153;26;6
B;6.16.2012;10;353.66;95011,57;22915;18153;26;6
B;6.16.2012;11;1904.96;95011,57;22915;18153;26;6
B;6.16.2012;12;2441.4;95011,57;22915;18153;26;6
B;6.16.2012;13;2905.6;95011,57;22915;18153;26;6
B;6.16.2012;14;4735.16;95011,57;22915;18153;26;6
B;6.16.2012;15;6437.22;95011,57;22915;18153;26;6
B;6.16.2012;16;5712.66;95011,57;22915;18153;26;6
B;6.16.2012;17;7203.07;95011,57;22915;18153;26;6
B;6.16.2012;18;7621.66;95011,57;22915;18153;26;6
B;6.16.2012;19;6220.59;95011,57;22915;18153;26;6
B;6.16.2012;20;6636.66;95011,57;22915;18153;26;6
B;6.16.2012;21;5610.77;95011,57;22915;18153;26;6
B;6.17.2012;10;562.55;95011,57;22915;18153;24;6
B;6.17.2012;11;2868.2;95011,57;22915;18153;24;6
B;6.17.2012;12;4500.13;95011,57;22915;18153;24;6
B;6.17.2012;13;4928.37;95011,57;22915;18153;24;6
B;6.17.2012;14;4496.48;95011,57;22915;18153;24;6
B;6.17.2012;15;7747.88;95011,57;22915;18153;24;6
B;6.17.2012;16;6100.68;95011,57;22915;18153;24;6
B;6.17.2012;17;5940.76;95011,57;22915;18153;24;6
B;6.17.2012;18;5581.97;95011,57;22915;18153;24;6
B;6.17.2012;19;3624.26;95011,57;22915;18153;24;6
B;6.17.2012;20;3726.38;95011,57;22915;18153;24;6
B;6.17.2012;21;3120.35;95011,57;22915;18153;24;6
B;6.18.2012;10;171.13;94697,9;22892;18102;24;0
B;6.18.2012;11;1127.02;94697,9;22892;18102;24;0
B;6.18.2012;12;1679.61;94697,9;22892;18102;24;0
B;6.18.2012;13;2845.63;94697,9;22892;18102;24;0
B;6.18.2012;14;2689.54;94697,9;22892;18102;24;0
B;6.18.2012;15;2005.2;94697,9;22892;18102;24;0
B;6.18.2012;16;1995.26;94697,9;22892;18102;24;0
B;6.18.2012;17;2503.68;94697,9;22892;18102;24;0
B;6.18.2012;18;1925.83;94697,9;22892;18102;24;0
B;6.18.2012;19;2643.9;94697,9;22892;18102;24;0
B;6.18.2012;20;1356.84;94697,9;22892;18102;24;0
B;6.18.2012;21;1989.15;94697,9;22892;18102;24;0
B;6.19.2012;10;287.41;94574,94;22781;18064;25;0
B;6.19.2012;11;1132.23;94574,94;22781;18064;25;0
B;6.19.2012;12;493.05;94574,94;22781;18064;25;0
B;6.19.2012;13;1811.61;94574,94;22781;18064;25;0
B;6.19.2012;14;3313.06;94574,94;22781;18064;25;0
B;6.19.2012;15;1051.92;94574,94;22781;18064;25;0
B;6.19.2012;16;3520.27;94574,94;22781;18064;25;0
B;6.19.2012;17;3539.11;94574,94;22781;18064;25;0
B;6.19.2012;18;1592.77;94574,94;22781;18064;25;0
B;6.19.2012;19;1987.7;94574,94;22781;18064;25;0
B;6.19.2012;20;1789.6;94574,94;22781;18064;25;0
B;6.19.2012;21;1704.7;94574,94;22781;18064;25;0
B;6.20.2012;10;498.38;94729,4;22763;17931;27;0
B;6.20.2012;11;221.79;94729,4;22763;17931;27;0
B;6.20.2012;12;1349.85;94729,4;22763;17931;27;0
B;6.20.2012;13;2092.67;94729,4;22763;17931;27;0
B;6.20.2012;14;641.02;94729,4;22763;17931;27;0
B;6.20.2012;15;2903.67;94729,4;22763;17931;27;0
B;6.20.2012;16;2015.72;94729,4;22763;17931;27;0
B;6.20.2012;17;2102.01;94729,4;22763;17931;27;0
B;6.20.2012;18;1924.15;94729,4;22763;17931;27;0
B;6.20.2012;19;2186.73;94729,4;22763;17931;27;0
B;6.20.2012;20;1549.04;94729,4;22763;17931;27;0
B;6.20.2012;21;2793.86;94729,4;22763;17931;27;0
B;6.21.2012;10;215.64;93348,12;22789;17981;25;0
B;6.21.2012;11;374.89;93348,12;22789;17981;25;0
B;6.21.2012;12;441.39;93348,12;22789;17981;25;0
B;6.21.2012;13;1159.39;93348,12;22789;17981;25;0
B;6.21.2012;14;1883.02;93348,12;22789;17981;25;0
B;6.21.2012;15;3520.97;93348,12;22789;17981;25;0
B;6.21.2012;16;2231.71;93348,12;22789;17981;25;0
B;6.21.2012;17;2253.71;93348,12;22789;17981;25;0
B;6.21.2012;18;2287.41;93348,12;22789;17981;25;0
B;6.21.2012;19;3562.29;93348,12;22789;17981;25;0
B;6.21.2012;20;1830.22;93348,12;22789;17981;25;0
B;6.21.2012;21;3082.13;93348,12;22789;17981;25;0
B;6.22.2012;10;155.6;92451,56;22659;18065;27;0
B;6.22.2012;11;684.34;92451,56;22659;18065;27;0
B;6.22.2012;12;1254.31;92451,56;22659;18065;27;0
B;6.22.2012;13;1386.62;92451,56;22659;18065;27;0
B;6.22.2012;14;1611.4;92451,56;22659;18065;27;0
B;6.22.2012;15;1258.48;92451,56;22659;18065;27;0
B;6.22.2012;16;2021.77;92451,56;22659;18065;27;0
B;6.22.2012;17;1484.15;92451,56;22659;18065;27;0
B;6.22.2012;18;2767.47;92451,56;22659;18065;27;0
B;6.22.2012;19;2006.98;92451,56;22659;18065;27;0
B;6.22.2012;20;1988.96;92451,56;22659;18065;27;0
B;6.22.2012;21;1152.25;92451,56;22659;18065;27;0
B;6.23.2012;10;296.94;92451,56;22659;18065;28;0
B;6.23.2012;11;1121.44;92451,56;22659;18065;28;0
B;6.23.2012;12;1704.8;92451,56;22659;18065;28;0
B;6.23.2012;13;3911.59;92451,56;22659;18065;28;0
B;6.23.2012;14;4140.27;92451,56;22659;18065;28;0
B;6.23.2012;15;4986.43;92451,56;22659;18065;28;0
B;6.23.2012;16;6630.31;92451,56;22659;18065;28;0
B;6.23.2012;17;4224.37;92451,56;22659;18065;28;0
B;6.23.2012;18;4388.8;92451,56;22659;18065;28;0
B;6.23.2012;19;2563.72;92451,56;22659;18065;28;0
B;6.23.2012;20;2386.52;92451,56;22659;18065;28;0
B;6.23.2012;21;1937;92451,56;22659;18065;28;0
B;6.24.2012;10;39.94;92451,56;22659;18065;27;0
B;6.24.2012;11;1206.58;92451,56;22659;18065;27;0
B;6.24.2012;12;929.71;92451,56;22659;18065;27;0
B;6.24.2012;13;2283.75;92451,56;22659;18065;27;0
B;6.24.2012;14;3168.25;92451,56;22659;18065;27;0
B;6.24.2012;15;3482.97;92451,56;22659;18065;27;0
B;6.24.2012;16;5685.06;92451,56;22659;18065;27;0
B;6.24.2012;17;2844.76;92451,56;22659;18065;27;0
B;6.24.2012;18;3869.93;92451,56;22659;18065;27;0
B;6.24.2012;19;3269.69;92451,56;22659;18065;27;0
B;6.24.2012;20;3024.47;92451,56;22659;18065;27;0
B;6.24.2012;21;2477.96;92451,56;22659;18065;27;0
B;6.25.2012;10;36.66;91118,08;22742;18210;28;0
B;6.25.2012;11;730.93;91118,08;22742;18210;28;0
B;6.25.2012;12;1690.13;91118,08;22742;18210;28;0
B;6.25.2012;13;891.68;91118,08;22742;18210;28;0
B;6.25.2012;14;2228.44;91118,08;22742;18210;28;0
B;6.25.2012;15;2473.58;91118,08;22742;18210;28;0
B;6.25.2012;16;2367.6;91118,08;22742;18210;28;0
B;6.25.2012;17;2489.17;91118,08;22742;18210;28;0
B;6.25.2012;18;1602.7;91118,08;22742;18210;28;0
B;6.25.2012;19;1487.32;91118,08;22742;18210;28;0
B;6.25.2012;20;1770.36;91118,08;22742;18210;28;0
B;6.25.2012;21;2736.74;91118,08;22742;18210;28;0
B;6.26.2012;10;322.98;92041,6;22740;18198;28;0
B;6.26.2012;11;445.67;92041,6;22740;18198;28;0
B;6.26.2012;12;504.9;92041,6;22740;18198;28;0
B;6.26.2012;13;1767.21;92041,6;22740;18198;28;0
